Population	Species	Date	Month	Subpopulation	Quadrat	Cauloid_size (cm)	Fertility (0-4)	Leaf_size (cm)	Comments
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		9	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		5	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		5	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem Nord, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		9	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		2	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		10	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		9	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"	18	8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		9	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		11	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		5	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		9	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		10	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		6	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		10	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		6	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"	19	7	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		5	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		10	0		
PdS	Cystoseira elegans	11/11/2022	November	"Extrem sud, cubeta sud"		8	1		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		3	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		3	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		5	1		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		7	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		9	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		5	1		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		9	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		9	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	11/11/2022	November	Lateral mar de N a S		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	1	5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		2	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		1	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		1	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	2	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		2	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	3	9	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		14	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		1	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	4	15	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	5	15	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		13	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord	6	9	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		1	0		
PdS	Cystoseira crinita	12/28/2022	December	Cubeta nord		5	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"	7	9	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		10	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		9	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		10	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		11	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		4	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"	8	5	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		5	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		13	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		4	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		15	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"	9	16	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		13	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		6	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		12	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		6	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem Nord, cubeta sud"		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	10	6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	11	8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	12	7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	13	3	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	14	7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	15	15	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		12	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S	16	14	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral terra de N a S		3	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	17	8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		15	1		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	18	9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	20	5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		2	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		17	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		15	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	21	12	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	22	5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		4	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	23	8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S		7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	15	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	9	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	11	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	24	7	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	5	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	12	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	8	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	12	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	10	0		
PdS	Cystoseira crinita	12/28/2022	December	Lateral mar de N a S	25	7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	10	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	9	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	6	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	13	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	3	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	26	13	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	27	7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	27	5	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	27	8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	27	9	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	27	9	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	3	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	8	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	10	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	15	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	10	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	6	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	12	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	7	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	5	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	15	0		
PdS	Cystoseira crinita	12/28/2022	December	"Extrem sud, cubeta sud"	28	9	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		7	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		3	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		4	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral terra de N a S		4	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		4	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		4	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		8	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		9	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		7	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S	19	6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		6	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		5	0		
PdS	Cystoseira elegans	12/28/2022	December	Lateral mar de N a S		7	0		
PdS	Cystoseira elegans	12/28/2022	December	"Extrem sud, cubeta sud"		13	0		
PdS	Cystoseira elegans	12/28/2022	December	"Extrem sud, cubeta sud"		3	0		
PdS	Cystoseira elegans	12/28/2022	December	"Extrem sud, cubeta sud"		5	0		
PdS	Cystoseira elegans	12/28/2022	December	"Extrem sud, cubeta sud"		4	0		
