"Population"	"Species"	"Date"	"Month"	"Quadrat"	"Cauloid_size"	"Leaf_size"	"Fertility"	"Stage"	"Subpopulation"	"Year"	"uniq_id"
"2550"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"3"	2	20	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2551"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"3"	11	20	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2552"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	5	23	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2553"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	5	17	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2554"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	4	16	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2555"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	4	19	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2556"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	5	21	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2557"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	3	25	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2558"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	7	28	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2559"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	7	24	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2560"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"4"	2	18	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2561"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	2	10	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2562"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	5	13	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2563"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	2	10	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2564"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	1	9	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2565"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	4	12	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2566"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	3	15	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2567"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"5"	1	3	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2568"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	5	18	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2569"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	3	16	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2570"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	2	14	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2571"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	3	16	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2572"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	9	25	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2573"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	10	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2574"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"6"	9	26	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2575"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"7"	6	18	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2576"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"7"	2	9	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2577"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"7"	4	21	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2578"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"7"	5	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2579"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"8"	5	20	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2580"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"8"	6	19	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2581"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"8"	5	20	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2582"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"8"	1	17	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2583"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	3	8	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2584"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	3	28	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2585"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	0.5	18	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2586"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	5	21	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2587"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	1	29	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2588"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"9"	5	27	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2589"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	13	23	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2590"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	7	27	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2591"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	8	23	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2592"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	4	23	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2593"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	4	26	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2594"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	7	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2595"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"10"	6	25	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2596"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	3	18	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2597"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	2	15	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2598"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	7	17	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2599"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	4	23	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2600"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	4	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2601"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"11"	4	26	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2602"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	4	17	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2603"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	2	19	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2604"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	9	21	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2605"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	2	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2606"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	5	28	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2607"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	3	16	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2608"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	5	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2609"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	9	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2610"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"12"	7	28	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2611"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	4	9	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2612"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	5	14	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2613"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	3	12	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2614"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	4	15	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2615"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	2	12	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2616"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	2	11	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2617"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"13"	2	9	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2618"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"14"	8	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2619"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"14"	10	33	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2620"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"14"	5	21	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2621"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"14"	3	14	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2622"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"14"	2	10	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2623"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	4	22	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2624"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	3	20	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2625"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	4	19	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2626"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	2	15	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2627"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	2	17	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2628"	"Cala Estreta"	"Ericaria mediterranea"	2022-04-07	"April"	"15"	6	27	0	"Adult"	"CE"	2022	"CE_med_Apr_22"
"2629"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"1"	4	14	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2630"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"1"	4	15	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2631"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"1"	4	17	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2632"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"1"	5	29	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2633"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"1"	6	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2634"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	6	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2635"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	7	29	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2636"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	3	20	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2637"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	7	17	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2638"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	2	20	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2639"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"2"	5	33	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2640"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	9	20	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2641"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	7	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2642"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	11	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2643"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	7	25	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2644"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	4	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2645"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"3"	6	31	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2646"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"4"	4	37	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2647"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"4"	7	38	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2648"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"4"	5	30	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2649"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"5"	7	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2650"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"5"	6	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2651"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"5"	8	19	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2652"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"5"	7	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2653"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"6"	5	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2654"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"6"	4	16	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2655"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"6"	6	24	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2656"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"6"	2	12	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2657"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"6"	4	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2658"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"7"	6	25	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2659"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"7"	9	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2660"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"7"	11	27	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2661"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"7"	6	26	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2662"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"7"	5	26	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2663"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	12	31	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2664"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	6	34	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2665"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	2	35	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2666"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	3	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2667"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	3	24	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2668"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	2	30	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2669"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"8"	1	31	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2670"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	4	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2671"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	5	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2672"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	2	14	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2673"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	4	28	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2674"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	9	33	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2675"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"9"	1	28	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2676"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"10"	9	34	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2677"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"10"	8	36	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2678"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"10"	8	39	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2679"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"10"	5	33	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2680"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"11"	2	41	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2681"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"11"	9	38	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2682"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"11"	4	39	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2683"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"11"	5	43	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2684"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"11"	5	50	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2685"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"12"	5	19	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2686"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"12"	5	44	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2687"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"12"	2	28	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2688"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"12"	2	19	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2689"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	5	14	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2690"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	7	12	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2691"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	2	17	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2692"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	6	24	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2693"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	3	32	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2694"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"13"	3	24	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2695"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"14"	4	26	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2696"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"14"	6	42	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2697"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"14"	11	40	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2698"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"14"	3	31	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2699"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"15"	4	24	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2700"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"15"	3	20	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2701"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"15"	7	31	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2702"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"15"	13	32	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2703"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"15"	1	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2704"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"16"	1	18	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2705"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"16"	1	12	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2706"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"16"	3	13	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2707"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"16"	12	36	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2708"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"16"	3	19	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2709"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	6	19	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2710"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	7	25	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2711"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	2	26	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2712"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	3	25	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2713"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	2	9	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2714"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	2	13	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2715"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	6	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2716"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	3	17	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2717"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	5	21	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2718"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"17"	4	16	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2719"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"18"	6	22	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2720"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"18"	1	6	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2721"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"18"	2	16	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2722"	"Cala Estreta"	"Ericaria mediterranea"	2022-05-20	"May"	"18"	3	23	0	"Adult"	"CE"	2022	"CE_med_May_22"
"2723"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"1"	3	28	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2724"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"1"	3	28	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2725"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"1"	2	19	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2726"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"1"	3	24	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2727"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"2"	5	22	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2728"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"2"	7	33	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2729"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"2"	3	27	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2730"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"2"	4	23	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2731"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"3"	4	12	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2732"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"3"	8	24	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2733"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"3"	10	32	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
"2734"	"Cala Estreta"	"Ericaria mediterranea"	2022-06-28	"June"	"3"	2	33	0	"Adult"	"CE"	2022	"CE_med_Jun_22"
